ATERIO_DATA_CENTER_UID,DATA_CENTER_BUILDING_NAME,ATERIO_DATA_CENTER_CAMPUS_UID,DATA_CENTER_CAMPUS_NAME,DATA_CENTER_STAGE,FLG_AI_FACILITY,FLG_BTM_ONSITE_POWER_GENERATION,TOT_PROJECT_COST,ATERIO_PROVIDER_UID,PROVIDER_NAME,PROVIDER_URL,PROVIDER_PUBLIC_PRIVATE,PROVIDER_TICKER_NAME,PROVIDER_BLOOMBERG_TICKER_NAME,STOCK_EXCHANGE_PROVIDER_NAME,PROVIDER_BACKED_BY,CONSTRUCTION_EQUIPMENT_PROVIDER_COMPANIES,PROJECT_FINANCING_COMPANIES,END_USER_COMPANIES,FULL_ADDRESS,ZIP_CODE,COUNTY_FIPS_CODE,COUNTY_NAME,CITY_NAME,PLACE_FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_CODE,COUNTRY_NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,SITE_ACREAGE,TOT_FACILITY_SPACE_SQFT,TOT_DATACENTER_SPACE_SQFT,PROV_PUB_TOT_POWER_CAPACITY_MW,ATERIO_EST_TOT_POWER_CAPACITY_MW,ATERIO_EST_TOT_POWER_CAPACITY_MW_LOWER,ATERIO_EST_TOT_POWER_CAPACITY_MW_UPPER,SELECTED_POWER_CAPACITY_MW,AVG_MARKET_POWER_COST,YEARLY_PUE,TOT_NUM_GENERATORS,DATA_CENTER_ANNOUNCED_DATE,DATA_CENTER_CANCELLED_DATE,DATA_CENTER_PROJECT_WITHDRAWN_DATE,DATA_CENTER_CONSTRUCTION_START_DATE,LATEST_SATELLITE_PICTURE_DATE,PCT_CONSTRUCTION_STATUS,DATA_CENTER_CONSTRUCTION_FINISHED_DATE,DATA_CENTER_ACTIVATION_DATE,ESTIMATED_ACTIVE_DATE_BY,ATERIO_ELECTRICAL_UTILITY_UID,UTILITY_NAME,UTILITY_CODE,UTILITY_PUBLIC_PRIVATE,UTILITY_TICKER_NAME,UTILITY_BLOOMBERG_TICKER_NAME,UTILITY_EXCHANGE_PROVIDER_TICKER_NAME,ATERIO_BAL_AUTH_UID,BAL_AUTH_ABBR,BAL_AUTH_NAME,ATERIO_BAL_AUTH_SUBREGION_UID,BAL_AUTH_SUBREGION_CODE,BAL_AUTH_SUBREGION_NAME,DATASHEET_URL,MAP_URL,PROJECT_PERMIT_URL,CAPEX_URL,PROJECT_EXECUTION_LIKELIHOOD,NOTES,RECORD_CREATED_DATE,RECORD_UPDATED_DATE,UPDATED_AT
5a7a7d22-3174-4c6a-8494-d7f1645f00c9,AWS Mesa Data Center Building 1,67056bad-e205-4c7e-8f8e-3cb3cf5ea0e9,"E Pecos Rd, AWS Campus",Construction,,,,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,,,,"10464 E Pecos Rd, Mesa, AZ, USA",85212,4013,Maricopa County,Mesa,46000.0,AZ,Arizona,US,United States,33.29581,-111.60734,71.0,227000.0,227000.0,,57.8,56.28,59.35,57.8,,,,2023-09-27,,,2025-05-01,2026-02-22,0.6,2026-08-31,2026-09-30,Aterio,5f1c3274-a117-4201-b548-6a9e4b37f693,Salt River Project,16572.0,Private,,,,4f4fe9e0-cb99-459e-9c12-6621c6e60461,SRP,Salt River Project,,,,https://www.bizjournals.com/phoenix/news/2023/09/26/amazon-multiple-data-centers-mesa-arizona.html,https://maps.app.goo.gl/YG9fCMehG9y6YXgi8,,,High,"[2024-12-19 JR] Latest Satellite: 2024-02-13; Construction Status: No Construction; Estimated Active Date By: Aterio
[2025-09-18 DP] Construction: Start foundation 
[2025-12-04 DP] Construction: Structural steel framing completed; roof installation begins; Additional Info: Activation date updated from 2027-03-30.
[2026-02-23 FC] Roof installation completed, generator yard being built out on the eastern section.",2024-11-20,2026-03-20,2026-04-01
c3bfdc49-52e2-48c9-ad90-2953696e2976,Amazon AWS CMH - Hayden Building 1,79092d60-e59b-44bb-839d-f48936205ed3,"Hilliard 1, AWS Campus",Active,,,,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,,,,"5113 Hayden Run Rd, Hilliard, OH 43026, USA",43026,39049,Franklin County,Hilliard,35476.0,OH,Ohio,US,United States,40.061283,-83.13506,,154000.0,154000.0,,30.0,29.21,30.81,30.0,,1.15,14.0,,,,,,,,2016-06-30,,6c6655b1-8b8e-45b1-bd02-146ed6379690,Ohio Edison Co,13998.0,Public,FE,FE:US,NYSE:FE,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",b1618d6a-8bed-43db-bbf9-70933b83f636,AEP,American Electric Power zone - PJM,https://www.aboutamazon.com/news/aws,https://maps.app.goo.gl/K36txvaRtMJn1F7u9,,,,"[2025-02-28 JR] Additional Info: PUE is the average for Operational Global Data Center as of 2023
[2025-04-29 JR] Additional Info: Selected power capacity updated based on number of generators observed in satellite imagery.",2024-10-25,2026-03-20,2026-04-01
89fb1047-b044-4111-b113-7f85e3d75178,Amazon AWS IAD - 42139 Reeds Farm Building 2,d7ca5353-03b0-427f-a57e-ddcb337df386,"John Mosby, AWS Campus",Construction,,,,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,Urban Ltd,,,"42139 Reeds Farm Ln, Stone Ridge, VA, USA",20105,51107,Loudoun County,Aldie,772.0,VA,Virginia,US,United States,38.942986,-77.55044,,245000.0,245000.0,,60.0,58.43,61.62,60.0,,,,2022-10-18,,,2025-01-24,2026-02-14,0.15,,2028-03-30,Aterio,498190ca-b66d-4a6a-becc-3657df8fca8d,Northern Virginia Elec Coop,13640.0,Private,,,,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,https://www.bizjournals.com/washington/news/2022/10/17/loudoun-data-centers-amazon-dominion-energy.html,https://maps.app.goo.gl/rL4ih5Q4VB8Jjpjm8,,,High,"[2024-12-19 JR] Latest Satellite: 2024-04-29; Construction Status: Site Preparation; Estimated Active Date By: Aterio; Additional Info: Area Estimated by Aterio
[2025-03-19 JR] Latest Satellite: 2025-02-24; Construction Status: Site Preparation; Estimated Active Date By: Aterio; Additional Info: Updated Activation Date, Construction delayed
[2025-08-12 JR] Construction: Site Cleared, no land grading yet.
[2025-10-22 JR] Construction: Concrete foundation underway, no vertical construction yet. 
[2026-01-22 JR] Construction: Still no vertical construction; Additional Info: Activation date updated from 2026-08-30
[2026-03-25 SQ] Construction: No significant progress to update porcentage; Additional Info: Activation Date updated from 2027-03-31 to Q1 2028",2024-11-20,2026-03-25,2026-04-01
cdf85bb1-9175-4c31-b0f6-2375c071f5dc,Amazon AWS  - Beech Building 3,5f9ca800-6806-11f0-905f-5301cba7d3ec,"Newton Ct, AWS Campus",Active,,,,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,,,,"2645-2655 Newton Ct, Johnstown, OH, USA",43031,39089,Licking County,Johnstown,39340.0,OH,Ohio,US,United States,40.094166,-82.73194,,215500.0,215500.0,,60.0,58.43,61.62,60.0,,,26.0,,,,2023-07-30,,,,2024-11-15,,030eb1d3-5a7a-41c1-adf2-ff1890871e2f,Ohio Power Co,14006.0,Public,AEP,AEP:US,NASDAQ:AEP,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",b1618d6a-8bed-43db-bbf9-70933b83f636,AEP,American Electric Power zone - PJM,https://dis.puc.state.oh.us/CaseRecord.aspx?Caseno=25-0133&link=DIVA,https://maps.app.goo.gl/2bRLt9W5RmGKt5Ha8,,,,"[2025-01-20 JR] BTM: Fuel Cell Power; Additional Info: Proposed by AEP
[2025-04-29 JR] Additional Info: Selected power capacity updated based on number of generators observed in satellite imagery.",2024-07-01,2026-03-20,2026-04-01
c841dc89-be6b-464e-9591-8c61dac08cf0,Amazon AWS - Potomac Building 2,55a50504-03db-4e92-90b5-1e70a709b1dd,"Potomac, AWS Campus",Construction,,,,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,,,,"Old Potomac Church Rd, Stafford, VA, USA",22554,51179,Stafford County,Stafford,,VA,Virginia,US,United States,38.41099,-77.40478,50.0,255000.0,255000.0,,22.7,22.1,23.31,22.7,,,11.0,2023-09-12,,,2025-08-01,2026-03-21,0.1,,2027-12-30,Aterio,5b0c2f7d-42e6-4e89-997c-39d2e368e019,Virginia Electric & Power Co,19876.0,Public,D,D:US,NYSE:D,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,https://www.govtech.com/computing/stafford-county-va-to-hold-meeting-on-data-center-proposal,https://maps.app.goo.gl/DW8mQpFmpeXjA2fw8,https://staffordcova.portal.civicclerk.com/event/2494/files/attachment/27267,,High,"[2024-12-19 JR] Latest Satellite: 2024-10-05; Construction Status: No Construction; Estimated Active Date By: Aterio
[2025-04-07 JR] Additional Info: Project announced in 2023. Site shows minimal activity, indicating slower-than-expected construction progress.
[2025-09-29 JR] Construction: Foundation being poured and steel framing underway.
[2026-01-22 JR] Construction: Site cleared no progress since.
[2026-03-24 AV] Construction: Land grading still in progress. Additional Info: Activation date updated from 2027-03-30 to Q4 2027.",2024-12-10,2026-03-24,2026-04-01
79b96a02-47a8-4029-a21e-4358f6ed9589,Data Center 1,8e7ec2e0-c989-11f0-a883-9fe07aabef6d,"Rock House Road, AWS Campus",Construction,,,,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,Kimley-Horn,,,"2317-2499 Echo Rd, Lithia Springs, GA, USA",30122,13097,Douglas County,Lithia Springs,46832.0,GA,Georgia,US,United States,33.74364,-84.60766,134.0,380000.0,380000.0,,41.25,40.18,42.34,41.25,,,17.0,2024-12-19,,,2025-04-01,2026-03-22,0.15,,2027-06-30,Aterio,435eef77-beb0-4620-9aae-8f86d110eb8c,Georgia Power Co,7140.0,Public,GPJA,GPB:US,NYSE:GPJA,fc5d245b-5d3e-4004-b00a-666a73bde91d,SOCO,"Southern Company Services, Inc. - Trans",,,,"https://www.fox5atlanta.com/news/amazon-buys-118-acres-douglas-county-possible-data-center-amid-concerns-about-sustainability, https://www.aboutamazon.com/news/aws/aws-investment-georgia-ai-cloud-infrastructure",https://maps.app.goo.gl/p1GX4pKy5ouZGA788,"https://documents.atlantaregional.com/Land%20Use/Reviews/ID5383/2023%20Rock%20House%20Road%20Data%20Center%20Site%20DRI%204078%20-%20Final%20Report.pdf, https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/Pages/Util/ServerRptViewer.aspx?sr=/GovOnline_LG/RPT_GOVf1152&SUBMISSION_RID=917915&SUB_FORM_RID=880165",,High,"[2024-12-19 JR] Additional Info: Landbank
[2025-01-08 JR] Latest Satellite: N/A; Construction Status: No Construction; Estimated Active Date By: Aterio; Additional Info: Investment announced by AWS, previous Land Acquisition in Oct 2024.
[2025-11-24 DS] Construction: Foundation work visible on building 1, site clearing in progress for the campus; Additional Info: Number of buildings and size updated based on permit.
[2026-01-27 JR] Construction: Concrete slabs in place, no vertical construction yet",2024-11-20,2026-03-26,2026-04-01
c3b964b1-7bc3-4883-a908-94804d56b9e5,Amazon AWS IAD - Severn Building 1,6c2c447a-bdb3-4761-98dd-1eb7f8ffe10c,"Severn, AWS Campus",Active,,,,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,,,,"45259 West Severn Way, Sterling, VA, USA",20166,51107,Loudoun County,Sterling,75376.0,VA,Virginia,US,United States,39.021744,-77.432785,,78000.0,78000.0,,25.0,24.34,25.68,25.0,,1.15,12.0,,,,,,,,2012-06-30,,5b0c2f7d-42e6-4e89-997c-39d2e368e019,Virginia Electric & Power Co,19876.0,Public,D,D:US,NYSE:D,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,,https://maps.app.goo.gl/FrruYxLTuGt93Mrq7,,,,"[2025-02-28 JR] Additional Info: PUE is the average for Operational Global Data Center as of 2023
[2025-04-29 JR] Additional Info: Selected power capacity updated based on number of generators observed in satellite imagery.",2024-07-01,2026-03-20,2026-04-01
55e23001-ee1c-4b82-956d-6149c43617e3,AWS - St. Olive Township Building 1,0bf37f90-d88e-4b18-9973-d9152657ecad,"St. Joseph, AWS Campus - Project Rainier",Active,Y,,11000000000.0,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,,,Anthropic,"55001-55499 Elderberry Rd, New Carlisle, IN, USA",46552,18141,St. Joseph County,New Carlisle,52704.0,IN,Indiana,US,United States,41.692,-86.463,870.0,216000.0,216000.0,65.0,64.85,63.15,66.6,65.0,,,26.0,2023-06-30,,,2023-08-01,2025-09-26,1.0,,2025-07-15,,bb57dbed-2ea2-42a0-9a18-5d34071b64a6,Indiana Michigan Power Co,9324.0,Public,AEP,AEP:US,NASDAQ:AEP,cead66ff-8552-43d5-b723-aeedd7318b2b,MISO,"Midcontinent Independent Transmission System Operator, Inc.",db5c3610-9541-4fce-8b84-9ebdae7451f4,6,Zone 6 - MISO,"https://www.sbrchamber.com/pages/aws/, https://www.renewableenergyworld.com/energy-business/policy-and-regulation/midwest-utility-reaches-deal-with-tech-giants-on-data-centers/",https://maps.app.goo.gl/4NwJLWtLod1EiXb96,"https://caats.idem.in.gov/sourceDetail.xhtml?sourceId=141-00642,https://permits.air.idem.in.gov/48888f.pdf",,,"[2025-01-27 JR] Additional Info: Stage Updated to Active
[2025-05-27 JR] Construction: Exterior and roof fully completed, with all cooling units and generators installed. No visible parking lot activity suggests the facility is not yet operational. Final-stage work underway; Additional Info: Stage updated based on recent satellite imagery
[2025-09-26 JR] Construction: Satellite imagery confirms the facility structure is complete with parking lot activity suggesting is operating; Additional Info: Stage updated to Active.
[2025-10-29 JR] Additional Info: Activation date updated from 2025-06-30
",2024-11-15,2026-03-20,2026-04-01
3c73a072-1cf9-45e2-b271-73af2364d9ac,Amazon AWS - 8158 Sudley Rd Building 4,945d06f8-7f1b-4515-990f-60162fe860ea,"Sudley Rd, AWS Campus",Not Approved/Withdrawn,,,,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,,,,"Historic District, 8158 Sudley Rd, Manassas, VA, USA",20109,51153,Prince William County,Manassas,48952.0,VA,Virginia,US,United States,38.776455,-77.51033,,250000.0,250000.0,,67.0,65.24,68.8,67.0,,,,2021-07-04,,2022-11-30,,2025-04-29,0.0,,,,498190ca-b66d-4a6a-becc-3657df8fca8d,Northern Virginia Elec Coop,13640.0,Private,,,,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,"https://egcss.pwcgov.org/SelfService#/plan/d4b5eaad-adc6-4bb2-a237-01b9a66daf3f,https://eservice.pwcgov.org/planning/documents/SUP2021-00030.pdf",https://maps.app.goo.gl/ThZth3zYZVHut8xD8,https://eservice.pwcgov.org/planning/documents/SUP2021-00030.pdf,,Low,,2024-11-20,2026-03-20,2026-04-01
88854ca9-8834-44d1-9074-b975066da547,Amazon AWS IAD - 4100 Westfax,44bfc3fc-ef41-4d21-9674-3fd4a7a27221,"Westfax, AWS Campus",Active,,,,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,,,,"4100B Westfax Dr, 20151 Chantilly, Virginia",20151,51059,Fairfax County,Chantilly,14744.0,VA,Virginia,US,United States,38.899643,-77.45352,,95000.0,95000.0,,17.5,17.04,17.97,17.5,,1.15,9.0,,,,,,,,2012-06-15,,498190ca-b66d-4a6a-becc-3657df8fca8d,Northern Virginia Elec Coop,13640.0,Private,,,,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,https://www.fairfaxcounty.gov/planning-development/sites/planning-development/files/Assets/Documents/PDF/data-centers-report.pdf,https://maps.app.goo.gl/UtL82DK3Tbb13rKW7,,,,"[2025-02-28 JR] Additional Info: PUE is the average for Operational Global Data Center as of 2023
[2025-04-29 JR] Additional Info: Selected power capacity updated based on number of generators observed in satellite imagery.",2024-07-01,2026-03-20,2026-04-01
0426f94e-6b7f-49de-adff-f04211eba271,Reno Data Center Building 1,cdb00e63-8f2e-49ca-97fd-5d53e02bfda5,"Reno, Apple Campus",Active,,,,32fa7692-aaff-460b-890f-a0797415841b,Apple Inc.,,Public,AAPL,AAPL:US,NASDAQ:AAPL,,,,,"21905 Reno Technology Pkwy E, Sparks, NV , USA",89434,32031,Washoe County,Sparks,68400.0,NV,Nevada,US,United States,39.566376,-119.54829,172.0,450000.0,450000.0,,54.56,52.03,57.22,54.56,,,12.0,,,,2013-06-15,,,,2017-01-15,,757f0377-d9c2-4069-b8b0-8b1c2df30d5d,Sierra Pacific Power Co,17166.0,Private (Subsidiary of Berkshire Hathaway Energy),,,,20d89abf-59f0-4305-a19c-cdd6e1ef572d,NEVP,Nevada Power Company,,,,https://www.apple.com/ca/newsroom/,https://maps.app.goo.gl/3JX5FuSDF6fcj5N39,https://www.nnph.org/files/air-quality/public-notices/notice-of-proposed-action/2025/250613_Apple_Inc._AAIR16-0082%20_Application.pdf,,,"[2025-02-25 JR] Additional Info: Expansions plans announced, part of a $500 Billion investment plan
[2025-12-29 FC] Additional Info: Updated air quality permit. Building 300MW Sunol substation.",2024-07-01,2025-12-29,2026-04-01
00371327-8827-4ad4-8197-b3b4fa7fe7c6,Waukee IA Data Center Building 1,ce35927e-90b9-4486-90b9-a9f9dc0357c6,"Waukee, Apple IA Campus",Active,,,,32fa7692-aaff-460b-890f-a0797415841b,Apple Inc.,,Public,AAPL,AAPL:US,NASDAQ:AAPL,,,,,"J39G+X7J Waukee, Iowa",50263,19049,Dallas County,Waukee,82695.0,IA,Iowa,US,United States,41.61696,-93.92482,,290000.0,290000.0,,29.87,28.49,31.32,29.87,,,,2017-09-24,,,2022-12-15,,,,2024-01-15,,d2db9308-fed1-4c79-997e-4042e507ae54,MidAmerican Energy Co,12341.0,Private,,,,cead66ff-8552-43d5-b723-aeedd7318b2b,MISO,"Midcontinent Independent Transmission System Operator, Inc.",9219d51e-40e9-48fc-8e60-2853a2960fc5,35,Zones 3 and 5 - MISO,https://www.apple.com/pl/newsroom/2017/08/apples-next-us-data-center-will-be-built-in-iowa/,https://maps.app.goo.gl/WTkvVn4uuzV8TSc96,,,,"[2025-02-25 JR] Additional Info: Expansions plans announced, part of a $500 Billion investment plan",2024-07-01,2026-03-20,2026-04-01
316e8bab-7c45-4e57-86c0-a91a286af7a7,Waukee IA Data Center Building 2,ce35927e-90b9-4486-90b9-a9f9dc0357c6,"Waukee, Apple IA Campus",Announcement,,,,32fa7692-aaff-460b-890f-a0797415841b,Apple Inc.,,Public,AAPL,AAPL:US,NASDAQ:AAPL,,,,,"J39G+X7J Waukee, Iowa",50263,19049,Dallas County,Waukee,82695.0,IA,Iowa,US,United States,41.62028,-93.92701,,200000.0,200000.0,,45.93,43.8,48.16,45.93,,,,2017-09-24,,,,2026-03-09,0.0,,2028-06-30,Aterio,d2db9308-fed1-4c79-997e-4042e507ae54,MidAmerican Energy Co,12341.0,Private,,,,cead66ff-8552-43d5-b723-aeedd7318b2b,MISO,"Midcontinent Independent Transmission System Operator, Inc.",9219d51e-40e9-48fc-8e60-2853a2960fc5,35,Zones 3 and 5 - MISO,https://www.apple.com/pl/newsroom/2017/08/apples-next-us-data-center-will-be-built-in-iowa/,https://maps.app.goo.gl/WTkvVn4uuzV8TSc96,,,High,"[2024-12-19 JR] Latest Satellite: 2024-11-07; Construction Status: No Construction; Estimated Active Date By: Aterio
[2025-02-25 JR] Additional Info: Expansions plans announced, part of a $500 Billion investment plan
[2025-12-10 DS] Additional Info: Updated activation date from 2026-03-15 since there is no active construction.
[2026-03-13  SQ]  Additional Info: Activation Date update from 2027-03-15 to Q2 2028",2024-07-01,2026-03-20,2026-04-01
a11eed04-a5f3-4bdd-8f37-075825956809,Amazon AWS IAD - John Marshall 2 Building 4,9d4da2e7-a600-454c-83a8-876d68e9839f,Village Technology Park,Delayed,,,,f2e8c736-1cf2-48f2-b835-cbcdc912f50e,Black Chamber,https://blackchambergroup.com/,Private,,,,,,,AWS,"14435 John Marshall Hwy, Gainesville, VA, USA",20155,51153,Prince William County,Gainesville,30176.0,VA,Virginia,US,United States,38.799885,-77.62007,45.5,255000.0,255000.0,60.0,36.78,35.07,38.57,60.0,,,,2023-01-20,,,2024-05-30,2026-02-01,0.85,,2027-09-30,Aterio,5b0c2f7d-42e6-4e89-997c-39d2e368e019,Virginia Electric & Power Co,19876.0,Public,D,D:US,NYSE:D,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,,https://maps.app.goo.gl/TfpQEU2tM8NPFU246,"https://eservice.pwcgov.org/planning/documents/REZ2020-00024.pdf,https://eservice.pwcgov.org/documents/bocs/agendas/2021/0615/14-D.pdf",,High,"[2024-12-19 JR] Latest Satellite: 2024-04-29; Construction Status: Construction 10%; Estimated Active Date By: Aterio; Additional Info: Area Estimated by Aterio
[2025-01-16 JR] Additional Info: Project owned by Black Chamber
[2025-05-02 JR] Construction: All four buildings appear structurally complete. Recent satellite imagery confirms only one is active. No visible signs of equipment installation or commissioning in the remaining three. Project appears delayed or paused beyond initial expectations.
[2025-09-15 JR] Additional Info: Still no activity on equipment installation, activation date updated from 2025-10-30
[2026-01-08 JR] Construction: No activity visible, equipment haven't been installed still; Additional Info: Activation Date updated from 2026-01-01.
[2026-02-12 JR] Additional Information: The provider name has been updated to match the asset owner rather than the end user.
[2026-03-17 JR] Construction: No generators installed still. No construction activity visible; Additional Info: Activation Date updated from 2026-06-30 to Q3 2027.
",2024-10-25,2026-03-20,2026-04-01
56b8d270-042c-41ef-b635-f5925f97d787,Cal Ethos Data Center Building 3,be834e69-6a49-411a-a38d-6f3732ab6db2,"Lithium Valley, CalEthos Campus",Announcement,Y,,,cc9add2a-7f08-41d7-a08b-35f62fb41655,CalEthos,https://calethos.com/,Private,,,,,,,,"Imperial County, California ",92233,6025,Imperial County,Calipatria,9878.0,CA,California,US,United States,33.176605,-115.52333,100.0,200000.0,200000.0,84.0,36.6,34.9,38.38,84.0,,,,2023-12-07,,,,2026-02-03,0.0,,2027-09-30,Aterio,f640ca27-1f27-4e22-b561-64d11ebade41,Imperial Irrigation District,9216.0,,,,,2950a9eb-39ef-4949-96bd-ecefbf7db624,CAISO,California Independent System Operator,bca9875d-2947-4bea-b1e6-5efaf46382f0,SCE,Southern California Edison - CISO,"https://calethos.com/calethos-completes-the-first-phase-of-development-on-a-planned-300mw-clean-energy-powered-data-center-campus-in-southern-california/,https://imperialcounty.org/wp-content/uploads/2025/02/February25DraftLVSP_combined.pdf, https://www.sec.gov/ix?doc=/Archives/edgar/data/0001174891/000149315225023306/form10-q.htm#fact-identifier-556",https://maps.app.goo.gl/PQsAcMYHKP4kHcCn8,,,High,"[2024-12-19 JR] Latest Satellite: 2024-02-02; Construction Status: No Construction; Estimated Active Date By: Aterio; Power source: Solar power, geothermal; Additional Info: The data center will be powered by 100 percent geothermal and solar energy.
[2025-11-13 AV]: Additional Info: Construction has not started. Activation date updated from 2026-03-31.
[2025-12-17 FC] Additional Info: Updated total capacity from 300MW to 420MW and distributed among estimated number of buildings; added recent 8K filing",2024-11-18,2026-02-05,2026-04-01
