"Plant.Code","huc_12","YEAR","Plant.Name","County","State","Name.of.Water.Source","coolingType","ModelType","Plant.level_dom_fuel","general_mover","Net.Generation.Year.To.Date","cu_mgd","cu_lower_mgd","cu_upper_mgd","wd_mgd","wd_lower_mgd","wd_upper_mgd"
4042,"040400030405",2012,"Valley","Milwaukee","WI","Menominee River","Once-through fresh","river","coal","ST",486315,1.1768726096337,0.91796063551429,1.43578458375312,115.466620231811,52.5518180885956,862.118358001783
4046,"040301010101",2012,"Point Beach Nuclear Plant","Manitowoc","WI","Lake Michigan","Once-through fresh","lake","nuclear","ST",9785167,9.95347626527941,7.76371148691794,12.1432410436409,1029.24014055754,467.583603585018,7732.485171998
4050,"040301011109",2012,"Edgewater","Sheboygan","WI","Lake Michigan","Once-through fresh","lake","coal","ST",3598166,2.79100422692599,2.17698329700227,3.40502515684971,287.04839191551,130.442151071174,2154.47904348439
4054,"070600030706",2012,"Nelson Dewey Coal Refining Facility","Grant","WI","Mississippi River","Once-through fresh","river","coal","ST",849181,0.663493996928647,0.517525317604344,0.809462676252949,74.0206643774644,33.5902790062448,558.240669233822
4072,"040302040405",2012,"Pulliam","Brown","WI","Green Bay","Once-through fresh","lake","coal","ST",593716,0.691499294789642,0.539369449935921,0.843629139643364,66.6288434634643,30.358162050131,495.526760300407
4078,"070700021803",2012,"Weston","Marathon","WI","Wisconsin River","Complex","complex","coal","ST",4965371,5.57877315781487,4.56460177015866,6.59294454547107,38.7503179025795,19.0848686435239,250.337047615456
4125,"040301010604",2012,"Manitowoc","Manitowoc","WI","Lake Michigan","Once-through fresh","lake","multi-fuel","ST",83522,0.132342878617387,0.103227445321562,0.161458311913212,13.4457630075958,6.11267790207612,100.773668746943
4140,"070400030604",2012,"Alma","Buffalo","WI","Mississippi River","Once-through fresh","river","coal","ST",73893,0.08645877078776,0.0674378412144528,0.105479700361067,9.44128607373201,4.28632440514948,71.0892792848507
4143,"070600010505",2012,"Genoa","Vernon","WI","Mississippi River","Once-through fresh","river","coal","ST",920590,0.728036233852898,0.56786826240526,0.888204205300535,86.8894415833247,39.382909278199,658.058205228943
4146,"070600030706",2012,"E J Stoneman Station","Grant","WI","Mississippi River","Once-through fresh","river","biomass","ST",276340,0.371413828382621,0.289702786138444,0.453124870626797,40.5449165340258,18.4073983698395,305.304344478929
4158,"101800071307",2012,"Dave Johnston","Converse","WY","North Platte River","Complex","complex","coal","ST",4906510,5.55222304362543,4.35763807761165,7.57694498131078,233.870836892715,5.92350147903322,1893.50590617547
4162,"140401080206",2012,"Naughton","Lincoln","WY","Hams Fork River","Recirculating Tower","tower","coal","ST",5064299,6.97851980295531,5.72238623842336,8.23465336748727,9.76992772413744,6.43768451822628,16.4693067349745
4195,"120100010102",2012,"Powerlane Plant","HUNT","TX","No 4 Resevoir","Recirculating pond","pond","gas","ST",18994,1.37981591921409,1.07625641698699,1.68337542144119,1.37981591921409,1.07625641698699,1.68337542144119
4259,"040500010205",2012,"Endicott Station","HILLSDALE","MI","Wells","Recirculating Tower","tower","coal","ST",226783,0.452219721156779,0.370820171348559,0.533619270965,0.633107609619491,0.417172692767129,1.06723854193
4266,"120301030902",2012,"Spencer","Denton","TX","Municipality","Recirculating Tower","tower","gas","ST",27399,0.0606619443606997,0.0497427943757738,0.0715810943456257,0.0849267221049796,0.0559606436727455,0.143162188691251
4270,"080903010206",2012,"Waterford 3","St Charles","LA","Mississippi River","Once-through fresh","river","nuclear","ST",7870406,9.81898739453039,7.6588101677337,11.9791646213271,876.496676015243,400.355167268342,6461.87541941784
4271,"070400030604",2012,"John P Madgett","Buffalo","WI","Mississippi River","Once-through fresh","river","coal","ST",1932549,1.53824375177047,1.19983012638096,1.87665737715997,178.579872734147,80.9850616842591,1349.95847814073
4937,"120902010406",2012,"Thomas C Ferguson","Llano","TX","Lake Lyndon B. Johnson","Once-through fresh","lake","gas","ST",257246,0.337708901085932,0.263412942847027,0.412004859324837,29.8543445342457,13.6297604492566,220.459498896014
4939,"121102030100",2012,"Barney M Davis","Nueces","TX","Laguna Madre","Once-through saline","OS","gas","multiple",2615871,0,0,0,129.334923328677,59.1782926271226,947.814142353142
4940,"111101010111",2012,"Riverside","Tulsa","OK","Arkansas River","Recirculating Tower","tower","gas","ST",1761901,2.89138922882861,2.37093916763946,3.41183929001776,4.04794492036006,2.6673065635944,6.82367858003553
4941,"140700060704",2012,"Navajo","Coconino","AZ","Lake Powell","Recirculating Tower","tower","coal","ST",15888068,22.2540949389959,18.2483578499766,26.2598320280152,31.1557329145943,20.5294025812237,52.5196640560303
6000,"040400010101",2012,"Donald C Cook","Berrien","MI","Lake Michigan","Once-through fresh","lake","nuclear","ST",17719209,19.0472587978241,14.8568618623028,23.2376557333454,1892.58731298774,861.078996853011,14145.2704373679
6001,"031300040702",2012,"Joseph M Farley","Houston","AL","Chattahoochee River","Recirculating Tower","tower","nuclear","ST",14762977,25.6050004782615,20.9961003921745,30.2139005643486,35.8470006695661,23.6206129411963,60.4278011286972
6002,"031601110409",2012,"James H Miller Jr","Jefferson","AL","Black Warrior River","Recirculating Tower","tower","coal","ST",17628124,25.0930781217556,20.5763240598396,29.6098321836717,35.1303093704579,23.1483645673196,59.2196643673433
6004,"050302011009",2012,"FirstEnergy Pleasants Power Station","Pleasants","WV","Ohio River","Recirculating Tower","tower","coal","ST",7981840,10.2615422816608,8.41446467096185,12.1086198923597,14.3661591943251,9.46627275483208,24.2172397847195
6008,"150701040707",2012,"Palo Verde","Maricopa","AZ","Phoenix Area Sewage Effluent","Recirculating Tower","tower","nuclear","ST",31933916,63.2968910522921,51.9034506628795,74.6903314417046,88.6156474732089,58.3913819957394,149.380662883409
6009,"111102070603",2012,"White Bluff","Jefferson","AR","Arkansas River","Recirculating Tower","tower","coal","ST",9506217,14.0266937862362,11.5018889047137,16.5514986677588,19.6373713007307,12.9396250178029,33.1029973355175
6011,"020600040403",2012,"Calvert Cliffs Nuclear Power Plant","Calvert","MD","Chesapeake Bay","Once-through saline","OS","nuclear","ST",13579266,0,0,0,1479.32793967981,674.365551507825,10982.5676504674
6013,"180701050208",2012,"Olive","Los Angeles","CA","Municipality","Recirculating Tower","tower","gas","ST",3783,0.00962368041740178,0.00789141794226946,0.0113559428925341,0.0134731525843625,0.00887784518505314,0.0227118857850682
6014,"030300050801",2012,"Brunswick","Brunswick","NC","Atlantic Ocean (Cape Fear)","Once-through saline","OS","nuclear","ST",14311682,0,0,0,1585.95048480832,724.111997003297,11708.9645255715
6015,"030300040102",2012,"Harris","Wake","NC","Shearon Harris Reservoir","Recirculating Tower","tower","nuclear","ST",7121940,11.7229367194879,9.61280810998008,13.8330653289957,16.4121114072831,10.8144091237276,27.6661306579914
6016,"071300030603",2012,"Duck Creek","Fulton","IL","Duck Creek Reservoir","Once-through fresh","lake","coal","ST",2818206,2.19371020171189,1.71109395733527,2.6763264460885,238.562874701328,108.327333478142,1795.11987339144
6017,"051201140504",2012,"Newton","Jasper","IL","Laws Creek, Sandy Creek","Complex","complex","coal","ST",5521548,7.33623730595509,5.14958383351338,9.55816048269883,363.559596894228,6.11095506270909,3837.86943444242
6018,"050902030808",2012,"East Bend","Boone","KY","Ohio River","Recirculating Tower","tower","coal","ST",3184661,4.6503658798994,3.81330002151751,5.4874317382813,6.51051223185916,4.2899625242072,10.9748634765626
6019,"050902011107",2012,"W H Zimmer","Clermont","OH","Ohio River","Recirculating Tower","tower","coal","ST",4800475,5.82356314259262,4.77532177692594,6.87180450825929,8.15298839962966,5.37223699904169,13.7436090165186
6020,"041100030204",2012,"Perry","Lake","OH","Lake Erie","Recirculating Tower","tower","nuclear","ST",9973106,15.3507488322763,12.5876140424665,18.113883622086,21.4910483651868,14.1610657977749,36.227767244172
6021,"140500011108",2012,"Craig","Moffat","CO","Yampa River","Recirculating Tower","tower","coal","ST",9173808,11.6727279458921,9.57163691563156,13.7738189761527,16.341819124249,10.7680915300855,27.5476379523055
6022,"071200050502",2012,"Braidwood Generation Station","Will","IL","Kanakee River","Recirculating pond","pond","nuclear","ST",18806334,33.2628446978652,25.9450188643349,40.5806705313956,33.2628446978652,25.9450188643349,40.5806705313956
6023,"070900050408",2012,"Byron Generating Station","Ogle","IL","Rock River","Recirculating Tower","tower","nuclear","ST",18318278,28.3346990383755,23.2344532114679,33.434944865283,39.6685786537256,26.1387598629014,66.8698897305661
6026,"071200050802",2012,"LaSalle Generating Station","La Salle","IL","Illinois River","Recirculating pond","pond","nuclear","ST",19594999,32.8474919168429,25.6210436951375,40.0739401385484,32.8474919168429,25.6210436951375,40.0739401385484
6030,"101301010701",2012,"Coal Creek","McLean","ND","Missouri River","Recirculating Tower","tower","coal","ST",9227879,9.92847959098023,8.14135326460379,11.7156059173567,13.8998714273723,9.15902242267926,23.4312118347133
6031,"050902010601",2012,"Killen Station","Adams","OH","Ohio River","Recirculating Tower","tower","coal","ST",3605364,4.77531493619849,3.91575824768276,5.63487162471422,6.68544091067788,4.4052280286431,11.2697432494284
6034,"040900010407",2012,"Belle River","St Clair","MI","St. Clair River","Once-through fresh","river","coal","ST",7306952,6.42760970141489,5.01353556710361,7.84168383572617,645.123610159684,293.538600345923,4820.62224275718
6035,"040900010203",2012,"Greenwood","St Clair","MI","Municipal","Recirculating pond","pond","gas","ST",633956,1.31372225358728,1.02470335779808,1.60274114937648,1.31372225358728,1.02470335779808,1.60274114937648
6036,"030501011506",2012,"Catawba","York","SC","Lake Wylie","Recirculating Tower","tower","nuclear","ST",17829299,30.4426445258934,24.9629685112326,35.9223205405542,42.6197023362508,28.0833395751367,71.8446410811085
6038,"030501011402",2012,"McGuire","Mecklenburg","NC","Lake Norman","Once-through fresh","lake","nuclear","ST",17992689,21.6955859926221,16.9225570742452,26.4686149109989,1990.52764616283,908.669268609463,14705.5277564795
6040,"050301010310",2012,"Beaver Valley","Beaver","PA","Ohio River","Recirculating Tower","tower","nuclear","ST",14265154,21.9266744630253,17.9798730596808,25.8734758663699,30.6973442482354,20.2273571921409,51.7469517327398
6041,"050902010605",2012,"H L Spurlock","Mason","KY","Wells/Ohio River","Recirculating Tower","tower","coal","ST",8115057,10.3619735734026,8.49681833019009,12.227128816615,14.5067630027636,9.55892062146385,24.45425763323
6042,"031002020106",2012,"Manatee","Manatee","FL","Little Manatee River","Recirculating pond","pond","gas","multiple",8507579.26,24.4979312446181,19.1083863708022,29.8874761184341,24.4979312446181,19.1083863708022,29.8874761184341
6043,"030902060402",2012,"Martin","Martin","FL","St. Lucie Canal","Complex","complex","gas","complex",14723358.817,43.1854380078931,33.9708441333749,52.4000318824112,46.0474628800766,34.704238006872,60.8430052553527
6045,"030902060504",2012,"St Lucie","St Lucie","FL","Atlantic Ocean","Once-through saline","OS","nuclear","ST",10280402,0,0,0,1170.6919154695,535.894239845371,8566.02835255205
6051,"030701060106",2012,"Edwin I Hatch","Appling","GA","Altamah River","Recirculating Tower","tower","nuclear","ST",14383437,25.0449223613389,20.5368363362979,29.5530083863798,35.0628913058744,23.1039408783351,59.1060167727597
6052,"031300020405",2012,"Wansley","Heard","GA","Chattahoochee River","Recirculating Tower","tower","coal","ST",4900202,6.7740717500646,5.55473883505297,7.99340466507623,9.48370045009044,6.24908118943459,15.9868093301525
6055,"080703000101",2012,"Big Cajun 2","Pointe Coupee","LA","Mississippi River","Complex","complex","coal","ST",10277009,14.3156707127995,11.5838524960926,17.0474889295064,354.841605167463,165.074297484027,2530.78412573816
6061,"031700070103",2012,"R D Morrow","Lamar","MS","Wells","Recirculating Tower","tower","coal","ST",1070665,1.86931358578117,1.53283714034056,2.20579003122178,2.61703902009364,1.72444178288313,4.41158006244357
6064,"102400110604",2012,"Nearman Creek","Wyandotte","KS","Missouri River","Once-through fresh","river","coal","ST",963380,0.838139626650942,0.653748908787735,1.02253034451415,82.3732324265114,37.4939058044895,614.794257173855
6065,"102400110304",2012,"Iatan","Platte","MO","Missouri River","Complex","complex","coal","ST",11829103,11.7758775651389,9.47227295636098,14.0794821739169,452.53471411263,208.109623536177,3314.73446338446
6068,"102701020602",2012,"Jeffrey Energy Center","Pottawatomie","KS","Kansas River","Recirculating Tower","tower","coal","ST",11413364,18.0348273348032,14.7885584145386,21.2810962550678,25.2487582687245,16.6371282163559,42.5621925101355
6071,"051401010305",2012,"Trimble County","Trimble","KY","Ohio River","Recirculating Tower","tower","coal","ST",7224588,9.21699289849561,7.5579341767664,10.8760516202248,12.9037900578939,8.5026759488622,21.7521032404496
6072,"080601000200",2012,"Grand Gulf","Claiborne","MS","Mississippi River Aquifer","Recirculating Tower","tower","nuclear","ST",7321093,12.5074415447011,10.2561020666549,14.7587810227473,17.5104181625815,11.5381148249867,29.5175620454945
6073,"031700060302",2012,"Victor J Daniel Jr","Jackson","MS","Municipality","Complex","complex","multi-fuel","complex",9760204,11.7638671936509,9.34173743891013,14.1859969483916,13.4230774722755,9.76691007280768,19.0806672703341
6076,"101000011001",2012,"Colstrip","Rosebud","MT","Yellowstone River","Recirculating Tower","tower","coal","ST",12251003,16.7810516876896,13.7604623839055,19.8016409914737,23.4934723627654,15.4805201818936,39.6032819829474
6077,"101900180606",2012,"Gerald Gentleman","Lincoln","NE","Sutherland Supply Canal","Recirculating pond","pond","coal","ST",8861292,23.7356526153632,18.5138090399833,28.9574961907432,23.7356526153632,18.5138090399833,28.9574961907432
6081,"010802040402",2012,"Stony Brook","Hampden","MA","Municipality","Recirculating Tower","tower","gas","NGCC",124724,0.118122790255594,0.0968606880095873,0.139384892501601,0.165371906357832,0.108968274010786,0.278769785003203
6082,"041300010603",2012,"Somerset Operating Co LLC","Niagara","NY","Lake Ontario","Once-through fresh","lake","coal","ST",2046534,1.77759939827457,1.38652753065416,2.16867126589497,179.277739696852,81.576507029355,1339.41598683244
6085,"071200010809",2012,"R M Schahfer","Jasper","IN","Kankakee River","Recirculating Tower","tower","coal","ST",5962272,8.64273590669957,7.08704344349364,10.1984283699055,12.0998302693794,7.97292387393035,20.396856739811
6089,"101000042209",2012,"Lewis & Clark","Richland","MT","Yellowstone River","Once-through fresh","river","coal","ST",254009,0.268457328048271,0.209396715877651,0.327517940218891,28.8475261024187,13.0991474888685,217.100034392469
6090,"070102030603",2012,"Sherburne County","Sherburne","MN","Mississippi River","Recirculating Tower","tower","coal","ST",8300960,10.9061337512751,8.94302967604559,12.8692378265046,15.2685872517851,10.0609083855513,25.7384756530093
6094,"050301010310",2012,"FirstEnergy Bruce Mansfield","Beaver","PA","Ohio River","Recirculating Tower","tower","coal","ST",17839739,21.2781570573185,17.4480887870011,25.1082253276358,29.7894198802459,19.6290998853763,50.2164506552716
6095,"110600060603",2012,"Sooner","Noble","OK","Sooner Lake","Recirculating pond","pond","coal","ST",5766753,38.1774195544025,29.778387252434,46.5764518563711,38.1774195544025,29.778387252434,46.5764518563711
6096,"102400010310",2012,"Nebraska City","Otoe","NE","Missouri River","Complex","complex","coal","ST",9575270,8.86871252919802,7.15167247375128,10.5857525846448,375.037846505521,171.62148613134,2795.19648860925
6098,"070200010706",2012,"Big Stone","Grant","SD","Big Stone Lake","Recirculating pond","pond","coal","ST",2830363,3.70740473480034,2.89177569314427,4.52303377645642,3.70740473480034,2.89177569314427,4.52303377645642
6099,"180600060504",2012,"Diablo Canyon","San Luis Obispo","CA","Pacific Ocean","Once-through saline","OS","nuclear","ST",17712468,0,0,0,1893.19058089208,861.295353614308,14150.5023156957
6103,"020501070307",2012,"PPL Susquehanna","Luzerne","PA","Susquehanna River","Recirculating Tower","tower","nuclear","ST",16915154,25.5013305135961,20.9110910211488,30.0915700060434,35.7018627190346,23.5249773987924,60.1831400120869
6105,"020402031002",2012,"Limerick","Montgomery","PA","Schuylkill & Delaware Rivers","Recirculating Tower","tower","nuclear","ST",18155616,27.94399860667,22.9140788574694,32.9739183558706,39.121598049338,25.7783387146531,65.9478367117412
6106,"170701010802",2012,"Boardman","Morrow","OR","Carty Reservoir","Recirculating pond","pond","coal","ST",2640259,6.0392489966204,4.71061421736391,7.36788377587689,6.0392489966204,4.71061421736391,7.36788377587689
6110,"042800020102",2012,"James A Fitzpatrick","Oswego","NY","Lake Ontario","Once-through fresh","lake","nuclear","ST",6070526,6.2086012029752,4.84270893832065,7.57449346762974,645.268955990185,293.451834681283,4830.33498782116
6112,"101900050709",2012,"Fort St Vrain","Weld","CO","So Platte River/St Vrain Creek","Recirculating Tower","tower","gas","NGCC",3258913,2.13344292345036,1.74942319722929,2.51746264967142,2.9868200928305,1.96810109688296,5.03492529934285
6113,"051201130302",2012,"Gibson","Gibson","IN","Gibson Lake","Once-through fresh","lake","coal","ST",18635586,18.8149393102881,14.6756526620247,22.9542259585515,1666.24256956197,759.2314672422,12388.5017086733
6115,"010600031005",2012,"Seabrook","Rockingham","NH","Atlantic Ocean","Once-through saline","OS","nuclear","ST",8189181,0,0,0,867.324220056708,394.263744281545,6501.73159173691
6118,"020402060602",2012,"PSEG Hope Creek Generating Station","Salem","NJ","Delaware River","Recirculating Tower","tower","nuclear","ST",9551241,14.8195564025246,12.1520362500702,17.487076554979,20.7473789635345,13.671040781329,34.9741531099581
6122,"041401010603",2012,"R E Ginna Nuclear Power Plant","Wayne","NY","Lake Ontario","Once-through fresh","lake","nuclear","ST",4601719,4.73079749931557,3.69002204946614,5.77157294916499,489.721438869197,222.736218874402,3664.55176908006
6127,"030501060403",2012,"V C Summer","Fairfield","SC","Broad River","Once-through fresh","lake","nuclear","ST",7281827,8.47000252160296,6.60660196685031,10.3334030763556,800.078769271593,365.016966488791,5923.03167726285
6136,"120701030705",2012,"Gibbons Creek","Grimes","TX","Gibbons Creek","Once-through fresh","lake","coal","ST",1513339,1.80598774073928,1.40867043777664,2.20330504370192,149.177446565149,68.3339001019962,1089.09776198853
6137,"051402020602",2012,"A B Brown","Posey","IN","Ohio River","Recirculating Tower","tower","coal","ST",2337606,3.67265900278867,3.01158038228671,4.33373762329063,5.14172260390413,3.38802793007255,8.66747524658125
6138,"111101030503",2012,"Flint Creek","Benton","AR","Flint Creek Reservoir","Once-through fresh","lake","coal","ST",3791093,3.8331299968915,2.98984139757537,4.67641859620763,351.15308715316,160.131766526508,2603.73198817206
6139,"111403050304",2012,"Welsh","Titus","TX","Swauano Creek Reserv","Complex","complex","coal","ST",10280099,12.0884665649112,9.4074545935562,18.6997382098892,990.843441073172,14.6190749988329,7412.95693707298
6145,"120602020110",2012,"Comanche Peak","Somervell","TX","Squaw Creek","Once-through fresh","lake","nuclear","ST",19896924,24.3221412263371,18.971270156543,29.6730122961313,2190.64858656915,999.637826741226,16206.0318322345
6146,"120100020803",2012,"Martin Lake","Rusk","TX","Martin Lake","Once-through fresh","lake","coal","ST",14755342,15.0115274581908,11.7089914173888,18.3140634989928,1304.58668216418,596.367399279201,9592.83827721271
6147,"111403050204",2012,"Monticello","Titus","TX","Monticello Reservoir","Once-through fresh","lake","coal","ST",7383140,7.82381699860536,6.10257725891218,9.54505673829854,684.554145384634,312.717259930225,5045.01070865285
6149,"041000100701",2012,"Davis Besse","Ottawa","OH","Lake Erie","Recirculating Tower","tower","nuclear","ST",7113892,10.833675536852,8.88361394021867,12.7837371334854,15.1671457515929,9.99406568274601,25.5674742669708
6152,"060200010608",2012,"Sequoyah","Hamilton","TN","Chickamauga Reservoir","Complex","complex","nuclear","ST",16585630,23.9629679103159,15.8362084542196,32.5952635830285,941.368637865238,25.4823141146981,13594.8322915785
6153,"103001021605",2012,"Callaway","Callaway","MO","Missouri River","Recirculating Tower","tower","nuclear","ST",10718329,17.5753922959129,14.4118216826486,20.7389629091773,24.6055492142781,16.2132993929797,41.4779258183545
6155,"071401010904",2012,"Rush Island","Jefferson","MO","Mississippi River","Once-through fresh","river","coal","ST",8118776,5.83853624748879,4.55405827304126,7.12301422193632,661.574964773048,300.116415132253,4995.19928729942
6156,"011000040208",2012,"New Haven Harbor","New Haven","CT","New Haven Harbor","Once-through saline","OS","gas","ST",109862,0,0,0,18.4446804205164,8.4158216223488,136.484210020891
6165,"140600090208",2012,"Hunter","Emery","UT","Cottonwood Creek","Recirculating Tower","tower","coal","ST",9121959,11.912615698244,9.76834487256007,14.0568865239279,16.6776619775416,10.9893879816301,28.1137730478558
6166,"051402010802",2012,"Rockport","Spencer","IN","Ohio River","Recirculating Tower","tower","coal","ST",18779569,23.1330272522973,18.9690823468838,27.2969721577108,32.3862381532162,21.3402176402443,54.5939443154216
6168,"020801060602",2012,"North Anna","Louisa","VA","North Anna River","Once-through fresh","lake","nuclear","ST",15333190,31.0189564267254,24.1947860128458,37.843126840605,1621.16308101948,736.82845963962,12159.3754640375
6170,"071200040104",2012,"Pleasant Prairie","Kenosha","WI","Lake Michigan","Recirculating Tower","tower","coal","ST",5352811,6.49018762812088,5.32195385505912,7.65842140118264,9.08626267936923,5.98719808694151,15.3168428023653
6177,"150200030911",2012,"Coronado","Apache","AZ","Wells","Recirculating Tower","tower","coal","ST",5590723,6.92963995373073,5.68230476205919,8.17697514540226,9.70149593522302,6.39259285731659,16.3539502908045
6178,"121002040304",2012,"Coleto Creek","Goliad","TX","Coleto Creek Reservoir","Once-through fresh","lake","coal","ST",5364223,5.3749873656344,4.19249014519483,6.55748458607397,462.723091629002,211.513833001735,3402.66271929156
6179,"120903010706",2012,"Fayette Power Project","Fayette","TX","Fayette County Lake","Recirculating pond","pond","coal","ST",8319871,22.681074811086,17.6912383526471,27.6709112695249,22.681074811086,17.6912383526471,27.6709112695249
6180,"120701030403",2012,"Oak Grove","Robertson","TX","Twin Oak Reservoir","Once-through fresh","lake","coal","ST",11153998,10.3215301218212,8.0507934950205,12.5922667486218,880.400042738416,402.735336633612,6458.32361408156
6181,"121003010302",2012,"J T Deely","Bexar","TX","San Antonio River","Once-through fresh","lake","coal","ST",3768738,4.00030388730704,3.12023703209949,4.88037074251459,345.827999466757,158.137120526816,2540.03779887932
6183,"121101100406",2012,"San Miguel","Atascosa","TX","Wells","Recirculating Tower","tower","coal","ST",2901545,4.53916435333803,3.72211476973719,5.35621393693888,6.35483009467325,4.18737911595433,10.7124278738778
6190,"111402070702",2012,"Brame Energy Center","Rapides","LA","Rodemacher Lake","Once-through fresh","lake","coal","ST",5295725,5.44407625257661,4.24637947700976,6.64177302814347,495.039900479777,226.028608505198,3654.90662476167
6193,"110901050401",2012,"Harrington","Potter","TX","Municipality","Recirculating Tower","tower","coal","ST",6176401,7.52133203035071,6.16749226488758,8.87517179581383,10.529864842491,6.93842879799853,17.7503435916277
6194,"120500020409",2012,"Tolk","Lamb","TX","Wells","Recirculating Tower","tower","coal","ST",7576970,10.4742467580605,8.58888234160963,12.3596111745114,14.6639454612847,9.66249263431083,24.7192223490228
6195,"110100020301",2012,"John Twitty Energy Center","Greene","MO","SW Wastewater Treatment Plant","Recirculating Tower","tower","coal","ST",1974251,2.70339130745992,2.21678087211714,3.19000174280271,3.78474783044389,2.49387848113178,6.38000348560542
6204,"101800110902",2012,"Laramie River Station","Platte","WY","Grayrocks Dam Laramie River","Recirculating Tower","tower","coal","ST",10997853,14.4726601124728,11.8675812922277,17.0777389327179,20.2617241574619,13.3510289537562,34.1554778654358
6213,"051201111601",2012,"Merom","Sullivan","IN","Turtle Creek Reservoir","Once-through fresh","lake","coal","ST",5584171,5.03635081240504,3.92835363367593,6.14434799113415,497.992665691154,226.755701089546,3711.83635679458
6225,"051202090404",2012,"Jasper 2","Dubois","IN","Municipality","Recirculating Tower","tower","coal","ST",242,0.000523278223370941,0.000429088143164172,0.000617468303577711,0.000732589512719318,0.000482724161059693,0.00123493660715542
6238,"071300110809",2012,"Pearl Station","Pike","IL","Illinois River","Once-through fresh","river","coal","ST",3953,0.0045411222210027,0.00354207533238211,0.0055401691096233,0.508471965169317,0.230674141290467,3.83846153481889
6243,"120701010610",2012,"Dansby","Brazos","TX","Lake Bryan","Recirculating pond","pond","gas","ST",100605,4.24713458950933,3.31276497981728,5.18150419920138,4.24713458950933,3.31276497981728,5.18150419920138
6246,"030801030404",2012,"Putnam","Putnam","FL","St. Johns River","Recirculating Tower","tower","gas","NGCC",954843.75,1.10666986094957,0.907469285978646,1.30587043592049,1.5493378053294,1.02090294672598,2.61174087184098
6248,"101900130409",2012,"Pawnee","Morgan","CO","wells","Recirculating Tower","tower","coal","ST",3264261,4.52573557681547,3.71110317298868,5.34036798064225,6.33602980754166,4.17499106961227,10.6807359612845
6249,"030402070105",2012,"Winyah","Georgetown","SC","Wadmacon Creek","Complex","complex","coal","ST",2530254,5.57853332178262,3.27374907100355,6.66163468065085,6.69874957436159,3.682967704879,9.81000964624718
6250,"030101040605",2012,"Mayo","Person","NC","Mayo Lake (Mayo Creek)","Recirculating Tower","tower","coal","ST",3543469,5.44215436434547,4.46256657876329,6.42174214992766,7.61901611008366,5.0203874011087,12.8434842998553
6251,"121004010400",2012,"South Texas Project","Matagorda","TX","Colorado River","Recirculating pond","pond","nuclear","ST",18544093,59.0162067145381,46.0326412373397,71.9997721917364,59.0162067145381,46.0326412373397,71.9997721917364
6254,"071000090703",2012,"Ottumwa","Wapello","IA","Des Moines River","Recirculating Tower","tower","coal","ST",2917375,4.21351609467221,3.45508319763121,4.9719489917132,5.89892253254109,3.88696859733511,9.9438979834264
6257,"030701031306",2012,"Scherer","Monroe","GA","Lake Juliette","Recirculating Tower","tower","coal","ST",19992668,28.8163044729973,23.6293696678578,34.0032392781368,40.3428262621962,26.58304087634,68.0064785562736
6264,"050302020805",2012,"Mountaineer","Mason","WV","Ohio River","Recirculating Tower","tower","coal","ST",8292574,10.2373223967814,8.39460436536072,12.080040428202,14.3322513554939,9.44392991103081,24.160080856404
6358,"070102050302",2012,"Hutchinson Plant #2","McLeod","MN","Municipal","Recirculating Tower","tower","gas","NGCC",19096,0.0240393352350719,0.019712254892759,0.0283664155773849,0.0336550693291007,0.0221762867543539,0.0567328311547698
6462,"080702010307",2012,"River Bend","West Feliciana","LA","Mississippi River","Recirculating Tower","tower","nuclear","ST",7805174,13.5203167948287,11.0866597717595,15.9539738178978,18.9284435127601,12.4724922432294,31.9079476357956
6469,"101302011102",2012,"Antelope Valley","Mercer","ND","Lake Sakakawea","Recirculating Tower","tower","coal","ST",6371686,7.62166613997568,6.24976623478006,8.9935660451713,10.670332595966,7.03098701412757,17.9871320903426
6481,"160300050805",2012,"Intermountain Power Project","Millard","UT","DMAD Reservoir","Recirculating Tower","tower","coal","ST",9772177,12.7879323236848,10.4861045054215,15.089760141948,17.9031052531587,11.7968675685992,30.1795202838961
6558,"080801020204",2012,"D G Hunter","Rapides","LA","WELLS","Recirculating Tower","tower","gas","ST",1974,0.00376118343144107,0.00308417041378168,0.00443819644910047,0.0052656568040175,0.00346969171550439,0.00887639289820093
6639,"051100050402",2012,"R D Green","Webster","KY","Green River","Recirculating Tower","tower","coal","ST",2916585,4.50681950809039,3.69559199663412,5.31804701954667,6.30954731132655,4.15754099621339,10.6360940390933
6641,"110100040706",2012,"Independence","Independence","AR","White River","Recirculating Tower","tower","coal","ST",10421393,14.7758655635562,12.1162097621161,17.4355213649963,20.6862117889787,13.6307359823806,34.8710427299927
6648,"120701020201",2012,"Sandow No 4","Milam","TX","Lake Alcoa","Recirculating pond","pond","coal","ST",4356210,9.28308791867162,7.24080857656386,11.3253672607794,9.28308791867162,7.24080857656386,11.3253672607794
6664,"070801010702",2012,"Louisa","Louisa","IA","Wells","Recirculating Tower","tower","coal","ST",5162696,6.88701243749862,5.64735019874886,8.12667467624837,9.64181741249806,6.35326897359247,16.2533493524967
6705,"051402011203",2012,"Warrick","Warrick","IN","Ohio River","Once-through fresh","river","coal","ST",5269424,5.3822551180135,4.19815899205053,6.56635124397647,522.567483666819,237.980878012112,3892.94834640256
